block_id	namespace	functional_categories	sources
minecraft:heavy_weighted_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:horn_coral_fan	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:horn_coral_wall_fan	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:jigsaw	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:jungle_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:lava_cauldron	minecraft	processing_machines	amendments-1.20-2.2.5.jar
minecraft:light_weighted_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:loom	minecraft	crafting_workstations,processing_machines	minecraft-1.20.1-client.jar
minecraft:mangrove_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:oak_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:polished_blackstone_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:potted_oxeye_daisy	minecraft	processing_machines	minecraft-1.20.1-client.jar
minecraft:powder_snow_cauldron	minecraft	processing_machines	amendments-1.20-2.2.5.jar
minecraft:pumpkin	minecraft	power_energy_fluids	minecraft-1.20.1-client.jar
minecraft:pumpkin_stem	minecraft	power_energy_fluids	minecraft-1.20.1-client.jar
minecraft:smithing_table	minecraft	crafting_workstations	minecraft-1.20.1-client.jar
minecraft:smoker	minecraft	processing_machines	minecraft-1.20.1-client.jar
minecraft:soul_campfire	minecraft	processing_machines,magic_ritual	minecraft-1.20.1-client.jar
minecraft:soul_fire	minecraft	magic_ritual	minecraft-1.20.1-client.jar
minecraft:soul_lantern	minecraft	magic_ritual	minecraft-1.20.1-client.jar
minecraft:soul_sand	minecraft	magic_ritual	minecraft-1.20.1-client.jar
minecraft:soul_soil	minecraft	magic_ritual	minecraft-1.20.1-client.jar
minecraft:soul_torch	minecraft	magic_ritual	minecraft-1.20.1-client.jar
minecraft:soul_wall_torch	minecraft	magic_ritual	minecraft-1.20.1-client.jar
minecraft:spruce_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:stone_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:stonecutter	minecraft	crafting_workstations,processing_machines	minecraft-1.20.1-client.jar
minecraft:trapped_chest	minecraft	storage_item_io	minecraft-1.20.1-client.jar
minecraft:tube_coral_fan	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:tube_coral_wall_fan	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:warped_pressure_plate	minecraft	processing_machines,create_kinetics_and_logistics	minecraft-1.20.1-client.jar
minecraft:water_cauldron	minecraft	processing_machines	amendments-1.20-2.2.5.jar
minecraft:wheat	minecraft	power_energy_fluids	minecraft-1.20.1-client.jar
morered:black_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:blue_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:brown_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:bundled_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:cyan_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:gray_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:green_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:light_blue_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:light_gray_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:lime_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:magenta_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:orange_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:pink_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:purple_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:red_alloy_wire	morered	processing_machines	morered-1.20.1-4.0.0.4.jar
morered:red_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:soldering_table	morered	crafting_workstations,processing_machines	morered-1.20.1-4.0.0.4.jar
morered:white_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
morered:yellow_network_cable	morered	computers_networks	morered-1.20.1-4.0.0.4.jar
mynethersdelight:blackstone_bricks_cabinet	mynethersdelight	storage_item_io	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:blackstone_cooking_pot	mynethersdelight	processing_machines	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:bullet_pepper_crate	mynethersdelight	storage_item_io	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:nether_bricks_cabinet	mynethersdelight	storage_item_io	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:nether_stove	mynethersdelight	processing_machines	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:potted_bullet_pepper	mynethersdelight	processing_machines	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:potted_powdery_cannon	mynethersdelight	processing_machines	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:powdery_cabinet	mynethersdelight	storage_item_io	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:powdery_pressure_plate	mynethersdelight	processing_machines,create_kinetics_and_logistics	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:red_nether_bricks_cabinet	mynethersdelight	storage_item_io	MyNethersDelight-1.20.1-0.1.8.jar
mynethersdelight:resurgent_soil_farmland	mynethersdelight	create_kinetics_and_logistics	MyNethersDelight-1.20.1-0.1.8.jar
natures_spirit:aspen_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:blooming_paper_block	natures_spirit	crafting_workstations,processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:blooming_paper_door	natures_spirit	crafting_workstations,processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:blooming_paper_panel	natures_spirit	crafting_workstations,processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:blooming_paper_trapdoor	natures_spirit	crafting_workstations,processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cedar_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cheese_cauldron	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:coconut_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cracked_chert_bricks	natures_spirit	storage_item_io	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cracked_chert_tiles	natures_spirit	storage_item_io	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cracked_travertine_bricks	natures_spirit	storage_item_io	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cracked_travertine_tiles	natures_spirit	storage_item_io	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_button	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_door	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_fence	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_fence_gate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_hanging_sign	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_leaves	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_log	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_planks	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_sapling	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_sign	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_slab	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_stairs	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_trapdoor	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_wall_hanging_sign	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_wall_sign	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:cypress_wood	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:fir_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:ghaf_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:joshua_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:larch_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:mahogany_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:maple_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:milk_cauldron	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:olive_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:palo_verde_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_anemone	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_aspen_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_aureate_succulent	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_beach_grass	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_black_iris	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_blue_iris	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_blue_wisteria_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_bluebell	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_cedar_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_cypress_sapling	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_drowsy_succulent	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_dwarf_blossoms	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_fir_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_flaxen_fern	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_foamy_succulent	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_frigid_grass	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_ghaf_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_green_bearberries	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_hibiscus	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_imperial_succulent	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_joshua_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_larch_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_lush_fern	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_mahogany_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_marigold	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_melic_grass	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_oat_grass	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_olive_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_orange_maple_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_ornate_succulent	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_palo_verde_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_pink_wisteria_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_protea	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_purple_bearberries	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_purple_heather	natures_spirit	processing_machines,power_energy_fluids	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_purple_wildflower	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_purple_wisteria_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_red_bearberries	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_red_heather	natures_spirit	processing_machines,power_energy_fluids	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_red_maple_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_redwood_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_regal_succulent	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_ruby_blossoms	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_sage_succulent	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_saxaul_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_scorched_grass	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_sedge_grass	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_shiitake_mushroom	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_sugi_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_tiger_lily	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_white_heather	natures_spirit	processing_machines,power_energy_fluids	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_white_wisteria_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_willow_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_yellow_maple_sapling	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:potted_yellow_wildflower	natures_spirit	processing_machines	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:purple_heather	natures_spirit	power_energy_fluids	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:red_heather	natures_spirit	power_energy_fluids	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:redwood_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:saxaul_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:stripped_cypress_log	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:stripped_cypress_wood	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:sugi_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:white_heather	natures_spirit	power_energy_fluids	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:willow_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
natures_spirit:wisteria_pressure_plate	natures_spirit	processing_machines,create_kinetics_and_logistics	natures_spirit-2.2.5-1.20.1.jar
notreepunching:clay_flower_pot	notreepunching	processing_machines	notreepunching-forge-1.20-7.1.0.jar
oc2r:charger	oc2r	processing_machines	oc2r-1.20.1-forge-2.2.12-all.jar
oc2r:computer	oc2r	computers_networks	oc2r-1.20.1-forge-2.2.12-all.jar
oc2r:creative_energy	oc2r	power_energy_fluids	oc2r-1.20.1-forge-2.2.12-all.jar
oc2r:monitor	oc2r	computers_networks	oc2r-1.20.1-forge-2.2.12-all.jar
oc2r:network_connector	oc2r	computers_networks	oc2r-1.20.1-forge-2.2.12-all.jar
oc2r:network_hub	oc2r	computers_networks	oc2r-1.20.1-forge-2.2.12-all.jar
oc2r:network_switch	oc2r	computers_networks	oc2r-1.20.1-forge-2.2.12-all.jar
oc2r:redstone_interface	oc2r	storage_item_io	oc2r-1.20.1-forge-2.2.12-all.jar
occultism:dimensional_mineshaft	occultism	create_kinetics_and_logistics	occultism-1.20.1-1.157.0.jar
occultism:otherstone_pedestal	occultism	magic_ritual	occultism-1.20.1-1.157.0.jar
occultism:spirit_campfire	occultism	processing_machines	occultism-1.20.1-1.157.0.jar
occultism:stable_wormhole	occultism	crafting_workstations	occultism-1.20.1-1.157.0.jar
occultism:storage_controller	occultism	processing_machines,computers_networks	occultism-1.20.1-1.157.0.jar
occultism:storage_controller_base	occultism	processing_machines,computers_networks	occultism-1.20.1-1.157.0.jar
pneumaticcraft:advanced_air_compressor	pneumaticcraft	processing_machines,power_energy_fluids,create_kinetics_and_logistics	pneumaticcraft-repressurized-6.0.22+mc1.20.1.jar
